Household_ID,Ward,Address,Locality,Day,Daily_Usage_Liters,Anomaly_Flag,Leakage_Flag,Monthly_Usage_Liters,Average_Daily_Usage
415,Ward-6,"415 MG Road Street, Indore",MG Road,24,173.64396023321223,0,0,7475.205574145315,249.17351913817717
290,Ward-10,"290 Pipliyahana Street, Indore",Pipliyahana,21,216.33707726051654,0,0,7744.521381367927,258.15071271226424
237,Ward-8,"237 Old Palasia Street, Indore",Old Palasia,2,212.99331975051086,0,0,7254.1855747322015,241.80618582440673
158,Ward-7,"158 Saket Nagar Street, Indore",Saket Nagar,24,250.03543138402608,0,0,7776.931214214088,259.2310404738029
298,Ward-7,"298 Vijay Nagar Street, Indore",Vijay Nagar,3,251.33252176088374,0,0,7952.27057816418,265.075685938806
147,Ward-10,"147 Sukhliya Street, Indore",Sukhliya,5,219.3206197318603,0,0,7614.55916442743,253.81863881424766
471,Ward-7,"471 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,6,295.4568518107209,0,0,7319.898130159615,243.99660433865384
459,Ward-6,"459 Mhow Street, Indore",Mhow,20,360.9862610812745,0,0,7855.9736331520235,261.8657877717341
386,Ward-1,"386 Nipania Street, Indore",Nipania,24,249.0646252361489,0,0,7624.464152356563,254.1488050785521
152,Ward-8,"152 Rau Street, Indore",Rau,16,192.05026997380025,0,0,7158.030789261043,238.60102630870142
20,Ward-1,"20 Scheme No. 78 Street, Indore",Scheme No. 78,27,310.2485323650374,0,0,7775.478485347322,259.1826161782441
455,Ward-5,"455 MG Road Street, Indore",MG Road,23,242.60056262385731,0,0,7376.37130328273,245.87904344275768
352,Ward-10,"352 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,9,297.2107420125907,0,0,7818.843558010271,260.62811860034236
173,Ward-4,"173 Nipania Street, Indore",Nipania,5,223.78200221592084,0,0,7245.621046481991,241.5207015493997
459,Ward-6,"459 Mhow Street, Indore",Mhow,10,313.87495943194324,0,0,7855.9736331520235,261.8657877717341
55,Ward-5,"55 Bicholi Mardana Street, Indore",Bicholi Mardana,28,246.6304382140903,0,0,7388.890002769797,246.29633342565992
228,Ward-4,"228 Bijalpur Street, Indore",Bijalpur,6,212.84709500344934,0,0,8098.229789223802,269.94099297412674
91,Ward-6,"91 Mhow Street, Indore",Mhow,1,261.62974541139084,0,0,8025.594237886892,267.51980792956306
57,Ward-9,"57 Pipliyahana Street, Indore",Pipliyahana,21,271.21171298559494,0,0,7812.179596073333,260.4059865357778
93,Ward-5,"93 Pipliyahana Street, Indore",Pipliyahana,14,303.90016863537386,0,0,7279.451918160703,242.64839727202343
233,Ward-3,"233 Silicon City Street, Indore",Silicon City,9,226.9625689215371,0,0,7431.174639477803,247.70582131592676
272,Ward-2,"272 Scheme No. 78 Street, Indore",Scheme No. 78,14,266.6186166611992,0,0,7363.775779810379,245.459192660346
208,Ward-2,"208 Juni Indore Street, Indore",Juni Indore,10,270.8300457380553,0,0,7260.593601631408,242.01978672104693
3,Ward-8,"3 Saket Nagar Street, Indore",Saket Nagar,27,298.1320644999851,0,0,7627.429704488294,254.24765681627647
410,Ward-5,"410 Scheme No. 54 Street, Indore",Scheme No. 54,14,243.30966119425082,0,0,7574.217189871828,252.47390632906092
409,Ward-10,"409 Bhawarkua Street, Indore",Bhawarkua,13,236.47196756284873,0,0,7479.974006704078,249.33246689013595
438,Ward-4,"438 Rau Street, Indore",Rau,23,264.6111614262992,0,0,7488.910196581169,249.63033988603897
87,Ward-5,"87 Saket Nagar Street, Indore",Saket Nagar,15,220.38220221739732,0,0,7968.039584560306,265.60131948534354
35,Ward-4,"35 Juni Indore Street, Indore",Juni Indore,10,236.38020147500956,0,0,7453.600673818658,248.45335579395527
5,Ward-8,"5 Musakhedi Street, Indore",Musakhedi,17,210.83733538318813,0,0,7357.562826691898,245.25209422306327
233,Ward-3,"233 Silicon City Street, Indore",Silicon City,13,300.69529076074775,0,0,7431.174639477803,247.70582131592676
376,Ward-1,"376 New Palasia Street, Indore",New Palasia,9,240.0826832040971,0,0,7031.21884113134,234.37396137104466
235,Ward-5,"235 Mhow Street, Indore",Mhow,5,230.189449398928,0,0,7417.04795269335,247.234931756445
96,Ward-1,"96 Palasia Street, Indore",Palasia,5,264.649410416749,0,0,7656.591557735453,255.21971859118176
41,Ward-1,"41 Annapurna Street, Indore",Annapurna,1,274.66916502057614,0,0,6910.676130889888,230.35587102966292
205,Ward-9,"205 Bicholi Mardana Street, Indore",Bicholi Mardana,2,265.02827364199527,0,0,7439.541249013526,247.98470830045088
326,Ward-7,"326 Silicon City Street, Indore",Silicon City,14,318.30666194733675,0,0,7483.11942753585,249.437314251195
292,Ward-9,"292 Musakhedi Street, Indore",Musakhedi,29,303.10837237943304,0,0,8049.846932734882,268.32823109116276
385,Ward-2,"385 Palasia Street, Indore",Palasia,18,133.19651974893685,0,0,7803.591382308759,260.1197127436253
210,Ward-6,"210 Sudama Nagar Street, Indore",Sudama Nagar,27,234.85573781005036,0,0,7341.273586554969,244.70911955183232
131,Ward-8,"131 Nipania Street, Indore",Nipania,28,225.34275721229255,0,0,7492.095594092967,249.7365198030989
337,Ward-3,"337 Sneh Nagar Street, Indore",Sneh Nagar,26,191.40330353884025,0,0,7261.194059852753,242.03980199509175
442,Ward-9,"442 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,19,228.63637091172316,0,0,7313.4586236697905,243.78195412232634
283,Ward-10,"283 Musakhedi Street, Indore",Musakhedi,9,192.71461059922558,0,0,7085.832469659757,236.19441565532526
121,Ward-5,"121 Bhawarkua Street, Indore",Bhawarkua,7,233.89934113960817,0,0,7523.013354555453,250.76711181851508
446,Ward-3,"446 New Palasia Street, Indore",New Palasia,29,260.3919191682035,0,0,7361.199873734008,245.37332912446695
78,Ward-6,"78 Pipliyahana Street, Indore",Pipliyahana,21,263.19258505369675,0,0,7773.349030160191,259.11163433867307
73,Ward-7,"73 Navlakha Street, Indore",Navlakha,28,340.66706026227746,0,0,7733.095014926574,257.7698338308858
7,Ward-1,"7 Saket Nagar Street, Indore",Saket Nagar,16,319.48014140732954,0,0,7009.161292151934,233.63870973839778
169,Ward-2,"169 Vijay Nagar Street, Indore",Vijay Nagar,20,231.22152698457646,0,0,7735.718913725163,257.8572971241721
27,Ward-2,"27 New Palasia Street, Indore",New Palasia,23,365.48613777030937,0,0,7007.9527017742685,233.5984233924756
89,Ward-4,"89 Pipliyahana Street, Indore",Pipliyahana,29,265.6524854956573,0,0,7187.544745940182,239.58482486467273
9,Ward-9,"9 Bijalpur Street, Indore",Bijalpur,2,295.8930973527388,0,0,7502.337989760069,250.0779329920023
69,Ward-9,"69 Pipliyahana Street, Indore",Pipliyahana,29,329.02703432841867,0,0,7450.698429206518,248.35661430688393
451,Ward-10,"451 Palasia Street, Indore",Palasia,18,283.44822408590915,0,0,7302.3467920713565,243.41155973571188
438,Ward-4,"438 Rau Street, Indore",Rau,20,263.20152503017744,0,0,7488.910196581169,249.63033988603897
22,Ward-6,"22 MG Road Street, Indore",MG Road,15,301.9996219914915,0,0,7447.114609082011,248.23715363606703
304,Ward-10,"304 Old Palasia Street, Indore",Old Palasia,27,264.44385795696314,0,0,7935.24046214426,264.50801540480865
171,Ward-2,"171 Vijay Nagar Street, Indore",Vijay Nagar,4,227.4364734535235,0,0,7237.154315315619,241.2384771771873
55,Ward-5,"55 Bicholi Mardana Street, Indore",Bicholi Mardana,18,193.06660307645436,0,0,7388.890002769797,246.29633342565992
252,Ward-3,"252 Aerodrome Road Street, Indore",Aerodrome Road,23,317.71437616725,0,0,7853.500317901729,261.78334393005764
278,Ward-4,"278 Silicon City Street, Indore",Silicon City,3,335.31096540126975,0,0,7546.702662541872,251.5567554180624
103,Ward-9,"103 Sneh Nagar Street, Indore",Sneh Nagar,15,326.4683404174072,0,0,7732.237708491454,257.74125694971514
301,Ward-9,"301 Rajendra Nagar Street, Indore",Rajendra Nagar,15,288.71455290821797,0,0,7196.999663950982,239.89998879836605
244,Ward-5,"244 Sukhliya Street, Indore",Sukhliya,7,256.23534515152323,0,0,7344.861564700905,244.8287188233635
110,Ward-3,"110 Mhow Street, Indore",Mhow,9,240.1115477647193,0,0,7186.819076308249,239.56063587694163
267,Ward-8,"267 Scheme No. 54 Street, Indore",Scheme No. 54,24,222.55906543098908,0,0,7682.224362104564,256.07414540348543
166,Ward-1,"166 Old Palasia Street, Indore",Old Palasia,21,241.88644424654314,0,0,7446.156968635014,248.2052322878338
356,Ward-4,"356 Bhawarkua Street, Indore",Bhawarkua,5,344.0736446500539,0,0,6836.867462565507,227.89558208551688
278,Ward-4,"278 Silicon City Street, Indore",Silicon City,17,213.99286999198463,0,0,7546.702662541872,251.5567554180624
231,Ward-5,"231 Silicon City Street, Indore",Silicon City,16,232.0520807410293,0,0,7690.439023847164,256.3479674615721
349,Ward-7,"349 Aerodrome Road Street, Indore",Aerodrome Road,29,327.6414660099421,0,0,7389.3445163873785,246.31148387957927
261,Ward-10,"261 Scheme No. 54 Street, Indore",Scheme No. 54,30,279.2510666143899,0,0,7010.077726964566,233.66925756548554
3,Ward-8,"3 Saket Nagar Street, Indore",Saket Nagar,3,266.3422611985007,0,0,7627.429704488294,254.24765681627647
396,Ward-8,"396 Rajendra Nagar Street, Indore",Rajendra Nagar,4,222.79703909905845,0,0,7556.029342103704,251.86764473679014
397,Ward-9,"397 Navlakha Street, Indore",Navlakha,28,185.72921795977504,0,0,7691.223754604223,256.3741251534741
466,Ward-8,"466 Navlakha Street, Indore",Navlakha,6,255.6385372542534,0,0,7582.045786252169,252.73485954173896
366,Ward-4,"366 Silicon City Street, Indore",Silicon City,3,83.94427222054307,1,1,6877.503289010615,229.25010963368717
362,Ward-2,"362 Khajrana Street, Indore",Khajrana,14,265.4541808727229,0,0,7674.706967927789,255.823565597593
23,Ward-7,"23 Juni Indore Street, Indore",Juni Indore,20,297.91269130762856,0,0,7777.639905857386,259.25466352857956
69,Ward-9,"69 Pipliyahana Street, Indore",Pipliyahana,2,327.4510075747594,0,0,7450.698429206518,248.35661430688393
298,Ward-7,"298 Vijay Nagar Street, Indore",Vijay Nagar,24,177.2490156674092,0,0,7952.27057816418,265.075685938806
177,Ward-2,"177 Navlakha Street, Indore",Navlakha,28,289.5063106309412,0,0,7686.113038876463,256.2037679625488
371,Ward-3,"371 Sukhliya Street, Indore",Sukhliya,24,320.9959562223306,0,0,7251.836656209884,241.72788854032945
122,Ward-9,"122 Musakhedi Street, Indore",Musakhedi,12,125.90068321398473,0,0,8290.828469097087,276.3609489699029
413,Ward-4,"413 Vijay Nagar Street, Indore",Vijay Nagar,13,166.38760055750106,0,0,7359.052516490791,245.30175054969305
407,Ward-8,"407 New Palasia Street, Indore",New Palasia,23,339.09301517754886,0,0,7745.190888070729,258.17302960235764
109,Ward-2,"109 Khajrana Street, Indore",Khajrana,19,252.58919255994766,0,0,7864.424493697718,262.1474831232573
63,Ward-6,"63 Annapurna Street, Indore",Annapurna,14,217.31168306755902,0,0,8003.077500172354,266.76925000574516
159,Ward-8,"159 Musakhedi Street, Indore",Musakhedi,5,262.0102921973112,0,0,7313.605003587427,243.78683345291424
331,Ward-4,"331 Sudama Nagar Street, Indore",Sudama Nagar,10,207.24590172669548,0,0,7399.86001913303,246.66200063776765
98,Ward-8,"98 Nipania Street, Indore",Nipania,3,245.33065705500258,0,0,7663.103276506414,255.4367758835471
135,Ward-8,"135 Pipliyahana Street, Indore",Pipliyahana,8,159.80686037188175,0,0,7461.62829583185,248.720943194395
183,Ward-1,"183 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,29,233.9949761824958,0,0,7281.370642844899,242.7123547614966
432,Ward-1,"432 Palasia Street, Indore",Palasia,23,263.851922741477,0,0,7817.689820351083,260.5896606783694
268,Ward-4,"268 Bhawarkua Street, Indore",Bhawarkua,15,156.82219798535965,0,0,6940.392572436702,231.3464190812234
260,Ward-1,"260 Scheme No. 54 Street, Indore",Scheme No. 54,17,192.85114295734502,0,0,7515.469684069054,250.51565613563514
463,Ward-4,"463 Old Palasia Street, Indore",Old Palasia,25,332.1005996820377,0,0,7512.29729657543,250.40990988584767
229,Ward-7,"229 Rau Street, Indore",Rau,25,339.29500232832396,0,0,7568.1161911079,252.27053970359665
17,Ward-3,"17 Scheme No. 78 Street, Indore",Scheme No. 78,10,235.53110264336541,0,0,7958.149484089633,265.27164946965445
290,Ward-10,"290 Pipliyahana Street, Indore",Pipliyahana,16,297.97943441897496,0,0,7744.521381367927,258.15071271226424
24,Ward-3,"24 Pipliyahana Street, Indore",Pipliyahana,1,298.5911345086368,0,0,7614.3993900167325,253.81331300055774
21,Ward-8,"21 Navlakha Street, Indore",Navlakha,3,229.87744456865812,0,0,7031.685446830036,234.38951489433455
337,Ward-3,"337 Sneh Nagar Street, Indore",Sneh Nagar,24,189.32683199235385,0,0,7261.194059852753,242.03980199509175
34,Ward-1,"34 Rajendra Nagar Street, Indore",Rajendra Nagar,25,248.72229645042773,0,0,7708.688645983605,256.9562881994535
29,Ward-3,"29 Sukhliya Street, Indore",Sukhliya,30,182.48757940285873,0,0,7690.572470939535,256.3524156979845
67,Ward-8,"67 Vijay Nagar Street, Indore",Vijay Nagar,14,179.1751182460266,0,0,7432.463593816828,247.74878646056092
254,Ward-3,"254 Musakhedi Street, Indore",Musakhedi,21,254.27973519722627,0,0,7282.599165670219,242.75330552234064
177,Ward-2,"177 Navlakha Street, Indore",Navlakha,4,192.83263569662188,0,0,7686.113038876463,256.2037679625488
146,Ward-3,"146 Rajendra Nagar Street, Indore",Rajendra Nagar,21,251.40393870239953,0,0,7382.289379199736,246.0763126399912
378,Ward-5,"378 Saket Nagar Street, Indore",Saket Nagar,22,323.7782243075002,0,0,7912.039610687773,263.73465368959245
46,Ward-10,"46 Old Palasia Street, Indore",Old Palasia,12,311.23135436131656,0,0,7465.4574059601855,248.84858019867286
350,Ward-2,"350 Sneh Nagar Street, Indore",Sneh Nagar,20,255.13452583742935,0,0,7080.802723132018,236.02675743773395
51,Ward-6,"51 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,27,263.19472152270095,0,0,7590.302945859866,253.01009819532885
417,Ward-1,"417 Saket Nagar Street, Indore",Saket Nagar,20,283.436387545064,0,0,6841.681037940359,228.05603459801196
55,Ward-5,"55 Bicholi Mardana Street, Indore",Bicholi Mardana,10,189.37614876760452,0,0,7388.890002769797,246.29633342565992
52,Ward-10,"52 Palasia Street, Indore",Palasia,22,290.44764495194977,0,0,7928.002033178565,264.26673443928553
357,Ward-1,"357 Bijalpur Street, Indore",Bijalpur,30,242.08050527449728,0,0,7817.593640918807,260.58645469729356
485,Ward-1,"485 Khajrana Street, Indore",Khajrana,14,257.2485012965952,0,0,7546.396781529482,251.54655938431605
45,Ward-3,"45 Sudama Nagar Street, Indore",Sudama Nagar,18,212.32910648269083,0,0,7712.925193996192,257.09750646653976
131,Ward-8,"131 Nipania Street, Indore",Nipania,2,252.48355281501324,0,0,7492.095594092967,249.7365198030989
169,Ward-2,"169 Vijay Nagar Street, Indore",Vijay Nagar,2,224.0831995062957,0,0,7735.718913725163,257.8572971241721
276,Ward-2,"276 Palasia Street, Indore",Palasia,3,243.95200024335733,0,0,7569.759974874807,252.3253324958269
365,Ward-1,"365 Pipliyahana Street, Indore",Pipliyahana,22,251.33015606267818,0,0,7470.395002189335,249.0131667396445
168,Ward-4,"168 Vijay Nagar Street, Indore",Vijay Nagar,30,238.26878513105729,0,0,7308.623099108544,243.6207699702848
79,Ward-2,"79 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,7,226.29104217101775,0,0,7700.37454488843,256.679151496281
465,Ward-5,"465 Juni Indore Street, Indore",Juni Indore,18,250.80183315067393,0,0,7866.038075922361,262.20126919741205
183,Ward-1,"183 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,26,231.50447652714263,0,0,7281.370642844899,242.7123547614966
444,Ward-6,"444 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,19,298.40880764377124,0,0,7721.187431603842,257.3729143867947
190,Ward-8,"190 Rau Street, Indore",Rau,25,311.3517298524436,0,0,7583.535205860859,252.78450686202862
171,Ward-2,"171 Vijay Nagar Street, Indore",Vijay Nagar,20,234.95639773042376,0,0,7237.154315315619,241.2384771771873
173,Ward-4,"173 Nipania Street, Indore",Nipania,7,282.9849884965399,0,0,7245.621046481991,241.5207015493997
38,Ward-10,"38 Aerodrome Road Street, Indore",Aerodrome Road,25,276.12093066412825,0,0,7847.625055713873,261.5875018571291
279,Ward-7,"279 Bhawarkua Street, Indore",Bhawarkua,3,179.8608853937049,0,0,7516.064567943458,250.5354855981153
347,Ward-7,"347 Bhawarkua Street, Indore",Bhawarkua,22,216.97213313638815,0,0,7015.210154875273,233.84033849584242
134,Ward-1,"134 Pipliyahana Street, Indore",Pipliyahana,28,253.6966393515251,0,0,7186.432654481193,239.5477551493731
352,Ward-10,"352 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,13,281.24089115269373,0,0,7818.843558010271,260.62811860034236
81,Ward-6,"81 Juni Indore Street, Indore",Juni Indore,25,309.9417648355678,0,0,7458.763261683558,248.6254420561186
138,Ward-9,"138 Nipania Street, Indore",Nipania,29,270.2859598189618,0,0,7391.355322741834,246.37851075806114
29,Ward-3,"29 Sukhliya Street, Indore",Sukhliya,20,274.74777587807625,0,0,7690.572470939535,256.3524156979845
99,Ward-6,"99 MG Road Street, Indore",MG Road,23,207.97645321570346,0,0,7354.665679466461,245.15552264888206
270,Ward-7,"270 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,20,268.51701336644226,0,0,7497.654620386694,249.92182067955645
466,Ward-8,"466 Navlakha Street, Indore",Navlakha,27,229.09836526574307,0,0,7582.045786252169,252.73485954173896
387,Ward-7,"387 New Palasia Street, Indore",New Palasia,5,311.79716011140516,0,0,7670.550047474591,255.68500158248636
429,Ward-2,"429 Pipliyahana Street, Indore",Pipliyahana,1,337.9906461586839,0,0,7689.105739677626,256.30352465592085
425,Ward-9,"425 Nipania Street, Indore",Nipania,4,210.108893927861,0,0,7580.306902727661,252.67689675758868
46,Ward-10,"46 Old Palasia Street, Indore",Old Palasia,15,322.78093450405584,0,0,7465.4574059601855,248.84858019867286
493,Ward-10,"493 Musakhedi Street, Indore",Musakhedi,10,325.56613996016017,0,0,6990.538287637613,233.0179429212538
60,Ward-2,"60 Pipliyahana Street, Indore",Pipliyahana,10,280.9242256393261,0,0,7585.869381405801,252.86231271352668
347,Ward-7,"347 Bhawarkua Street, Indore",Bhawarkua,18,262.8944368980627,0,0,7015.210154875273,233.84033849584242
71,Ward-2,"71 Bijalpur Street, Indore",Bijalpur,2,250.9573888707876,0,0,7676.616464557794,255.8872154852598
61,Ward-8,"61 Palasia Street, Indore",Palasia,19,195.19384876309658,0,0,7281.765487425553,242.72551624751844
13,Ward-4,"13 Navlakha Street, Indore",Navlakha,10,197.9574923360052,0,0,7087.344580721217,236.24481935737393
165,Ward-3,"165 New Palasia Street, Indore",New Palasia,18,309.9266313560594,0,0,7533.716939348312,251.12389797827706
177,Ward-2,"177 Navlakha Street, Indore",Navlakha,6,246.17431986954628,0,0,7686.113038876463,256.2037679625488
279,Ward-7,"279 Bhawarkua Street, Indore",Bhawarkua,28,295.9376880018334,0,0,7516.064567943458,250.5354855981153
405,Ward-8,"405 Sukhliya Street, Indore",Sukhliya,23,261.06223519943836,0,0,8011.786797989296,267.0595599329765
236,Ward-7,"236 Rajendra Nagar Street, Indore",Rajendra Nagar,22,329.49384451214667,0,0,7984.76498785076,266.15883292835866
70,Ward-1,"70 Old Palasia Street, Indore",Old Palasia,24,268.5547025656961,0,0,7186.911746406673,239.56372488022242
261,Ward-10,"261 Scheme No. 54 Street, Indore",Scheme No. 54,18,250.52728558705127,0,0,7010.077726964566,233.66925756548554
65,Ward-6,"65 Scheme No. 78 Street, Indore",Scheme No. 78,1,169.6220067815513,0,0,7033.151873510987,234.43839578369955
3,Ward-8,"3 Saket Nagar Street, Indore",Saket Nagar,23,219.48389913263327,0,0,7627.429704488294,254.24765681627647
245,Ward-2,"245 Rau Street, Indore",Rau,12,283.47190066966135,0,0,7172.725197418664,239.09083991395545
244,Ward-5,"244 Sukhliya Street, Indore",Sukhliya,15,268.5454395317644,0,0,7344.861564700905,244.8287188233635
28,Ward-10,"28 Bicholi Mardana Street, Indore",Bicholi Mardana,7,222.38884778595144,0,0,7849.522323519746,261.6507441173249
388,Ward-1,"388 Scheme No. 54 Street, Indore",Scheme No. 54,1,190.2445719869897,0,0,7133.06611193858,237.76887039795267
147,Ward-10,"147 Sukhliya Street, Indore",Sukhliya,17,331.753319726376,0,0,7614.55916442743,253.81863881424766
283,Ward-10,"283 Musakhedi Street, Indore",Musakhedi,16,158.4765630677833,0,0,7085.832469659757,236.19441565532526
205,Ward-9,"205 Bicholi Mardana Street, Indore",Bicholi Mardana,5,305.6433684467582,0,0,7439.541249013526,247.98470830045088
138,Ward-9,"138 Nipania Street, Indore",Nipania,11,219.09516885258063,0,0,7391.355322741834,246.37851075806114
398,Ward-3,"398 Scheme No. 54 Street, Indore",Scheme No. 54,11,234.55352240794065,0,0,7840.004090540897,261.3334696846966
444,Ward-6,"444 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,20,355.9551801179784,0,0,7721.187431603842,257.3729143867947
61,Ward-8,"61 Palasia Street, Indore",Palasia,14,270.90935392338747,0,0,7281.765487425553,242.72551624751844
43,Ward-2,"43 Juni Indore Street, Indore",Juni Indore,12,276.48463771783656,0,0,7468.768031584235,248.95893438614118
292,Ward-9,"292 Musakhedi Street, Indore",Musakhedi,22,232.8404215656644,0,0,8049.846932734882,268.32823109116276
100,Ward-1,"100 Old Palasia Street, Indore",Old Palasia,25,290.225052797448,0,0,7403.734173725111,246.79113912417037
381,Ward-6,"381 Nipania Street, Indore",Nipania,10,256.926364305236,0,0,7056.685924560956,235.22286415203186
214,Ward-1,"214 Sudama Nagar Street, Indore",Sudama Nagar,20,163.5450411283975,0,0,7456.337454125093,248.54458180416978
388,Ward-1,"388 Scheme No. 54 Street, Indore",Scheme No. 54,2,284.6117442734129,0,0,7133.06611193858,237.76887039795267
89,Ward-4,"89 Pipliyahana Street, Indore",Pipliyahana,3,331.8412845056224,0,0,7187.544745940182,239.58482486467273
310,Ward-2,"310 Scheme No. 78 Street, Indore",Scheme No. 78,11,292.0442139865258,0,0,7655.590244819555,255.18634149398517
369,Ward-9,"369 Scheme No. 54 Street, Indore",Scheme No. 54,13,212.11050760890592,0,0,7114.960574387271,237.1653524795757
77,Ward-5,"77 Scheme No. 54 Street, Indore",Scheme No. 54,26,338.1778720003359,0,0,7735.124009548848,257.8374669849616
364,Ward-2,"364 Old Palasia Street, Indore",Old Palasia,23,231.93360733181183,0,0,7973.571150590371,265.785705019679
419,Ward-7,"419 Rau Street, Indore",Rau,21,300.99643027138774,0,0,8118.623183846714,270.62077279489046
140,Ward-7,"140 Pipliyahana Street, Indore",Pipliyahana,26,227.18067693312622,0,0,7816.2343715339375,260.5411457177979
418,Ward-7,"418 Saket Nagar Street, Indore",Saket Nagar,12,266.1120440441204,0,0,8032.4231963287,267.7474398776233
129,Ward-8,"129 Rajendra Nagar Street, Indore",Rajendra Nagar,10,270.6391376411963,0,0,7246.543695350243,241.55145651167476
493,Ward-10,"493 Musakhedi Street, Indore",Musakhedi,14,296.20490644203943,0,0,6990.538287637613,233.0179429212538
420,Ward-9,"420 Pipliyahana Street, Indore",Pipliyahana,9,188.52525097737131,0,0,7265.838172964057,242.19460576546857
479,Ward-3,"479 Sukhliya Street, Indore",Sukhliya,22,235.12339969883334,0,0,7683.476905863862,256.11589686212875
119,Ward-4,"119 Palasia Street, Indore",Palasia,15,141.14674767785726,0,0,7206.794234023969,240.22647446746564
74,Ward-9,"74 Rau Street, Indore",Rau,6,212.44369715367773,0,0,6867.041012550487,228.90136708501623
87,Ward-5,"87 Saket Nagar Street, Indore",Saket Nagar,21,348.12935952653976,0,0,7968.039584560306,265.60131948534354
206,Ward-3,"206 Nipania Street, Indore",Nipania,14,266.0576000088428,0,0,7885.57742944829,262.85258098160966
51,Ward-6,"51 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,19,244.77593268115666,0,0,7590.302945859866,253.01009819532885
352,Ward-10,"352 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,16,288.93871539888914,0,0,7818.843558010271,260.62811860034236
367,Ward-3,"367 Sneh Nagar Street, Indore",Sneh Nagar,3,279.4218090120154,0,0,7418.71679994774,247.29055999825798
211,Ward-8,"211 Sudama Nagar Street, Indore",Sudama Nagar,10,279.62776539643846,0,0,7256.170354953193,241.87234516510642
192,Ward-8,"192 New Palasia Street, Indore",New Palasia,26,256.920271707703,0,0,7577.702013181799,252.59006710605996
188,Ward-1,"188 Saket Nagar Street, Indore",Saket Nagar,24,204.4677456408755,0,0,6845.725201909256,228.19084006364184
280,Ward-10,"280 Navlakha Street, Indore",Navlakha,30,233.58123702915987,0,0,7849.926059388077,261.6642019796026
466,Ward-8,"466 Navlakha Street, Indore",Navlakha,18,177.78893398716295,0,0,7582.045786252169,252.73485954173896
239,Ward-9,"239 Musakhedi Street, Indore",Musakhedi,23,338.2456902775386,0,0,7212.925342282334,240.43084474274445
430,Ward-3,"430 Musakhedi Street, Indore",Musakhedi,29,250.52887654111242,0,0,7618.373629550436,253.9457876516812
368,Ward-9,"368 Silicon City Street, Indore",Silicon City,2,314.8958252830381,0,0,7934.889957362106,264.49633191207016
67,Ward-8,"67 Vijay Nagar Street, Indore",Vijay Nagar,9,108.37402146118959,0,0,7432.463593816828,247.74878646056092
318,Ward-3,"318 Bijalpur Street, Indore",Bijalpur,24,257.4132027024046,0,0,7545.515063258641,251.51716877528804
258,Ward-8,"258 Silicon City Street, Indore",Silicon City,28,219.2323616619283,0,0,7101.679738831838,236.7226579610613
18,Ward-1,"18 MG Road Street, Indore",MG Road,8,165.75639305161303,0,0,7952.871674990812,265.09572249969375
206,Ward-3,"206 Nipania Street, Indore",Nipania,11,196.69057270316085,0,0,7885.57742944829,262.85258098160966
403,Ward-5,"403 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,26,210.16937151860105,0,0,7655.477165409288,255.18257218030962
455,Ward-5,"455 MG Road Street, Indore",MG Road,10,227.93112483526855,0,0,7376.37130328273,245.87904344275768
403,Ward-5,"403 Mahalaxmi Nagar Street, Indore",Mahalaxmi Nagar,30,272.11681299880985,0,0,7655.477165409288,255.18257218030962
362,Ward-2,"362 Khajrana Street, Indore",Khajrana,1,164.01862406672325,0,0,7674.706967927789,255.823565597593
321,Ward-3,"321 Khajrana Street, Indore",Khajrana,8,204.20389548647967,0,0,7388.507749301795,246.28359164339318
149,Ward-10,"149 Musakhedi Street, Indore",Musakhedi,17,217.9166589934809,0,0,7711.801758264174,257.06005860880583
93,Ward-5,"93 Pipliyahana Street, Indore",Pipliyahana,2,197.1333591412635,0,0,7279.451918160703,242.64839727202343
217,Ward-7,"217 Nipania Street, Indore",Nipania,2,268.99747788364,0,0,7451.64110164044,248.388036721348
198,Ward-8,"198 Vijay Nagar Street, Indore",Vijay Nagar,2,223.36704883247216,0,0,7662.04987704664,255.40166256822133
469,Ward-1,"469 Scheme No. 54 Street, Indore",Scheme No. 54,8,314.0255084837707,0,0,7783.0198555579145,259.4339951852638
219,Ward-6,"219 Vijay Nagar Street, Indore",Vijay Nagar,8,268.613730501927,0,0,6950.514651821183,231.68382172737276
162,Ward-7,"162 Saket Nagar Street, Indore",Saket Nagar,26,239.75616680676413,0,0,7452.603736136871,248.4201245378957
255,Ward-8,"255 Bijalpur Street, Indore",Bijalpur,25,257.4519850312499,0,0,7205.564422873398,240.18548076244662
